clip_id,source,video_url,video_id,width,height,fps,seconds,timestamp,frame_number,framestamp,file_path,short_caption,dense_caption,background_caption,main_object_caption,style_caption,camera_caption
67462.5,"youtube, videos showcasing human motion",https://www.youtube.com/watch?v=6mfYgtod7C4,6mfYgtod7C4,1280,720,30.0,43.167,"['00:10:21.733', '00:11:04.900']",1295,"[18652, 19947]",video_clips/000000067/000000067462.5.mp4,Models are walking down the runway at a fashion show.,"A vibrant and dynamic fashion show during Los Angeles Fashion Week, featuring a series of models walking down a runway. Each model showcases a unique and stylish ensemble, ranging from bold swimwear to elegant evening wear, highlighting the diversity and creativity of the designer, Michael Costello. The runway is bustling with energy as models confidently stride forward, each wearing outfits that feature a mix of bright colors, intricate patterns, and varied textures. The atmosphere is charged with excitement, reflecting the high-fashion and glamorous setting of the event.","Features a well-lit runway inside a spacious venue with modern architectural elements. The runway is flanked by rows of audience members seated along its length, eagerly watching the models. Overhead, linear lighting adds a dramatic effect, enhancing the textures and colors of the clothing. The setting is indoors, with a contemporary and stylish design that matches the sophistication of the fashion event.","The models, each dressed in distinct outfits. They walk down the runway in a sequential manner, starting with models in swimwear and transitioning to those in more formal attire. Their movements are poised and deliberate, aimed at showcasing the clothing to the audience. The models' attire includes accessories like necklaces and bracelets, which complement their overall look. Their progression down the runway is smooth, with each model pausing briefly to pose, allowing the audience to fully appreciate the designs.","The video showcases a high-definition, visually appealing style with a focus on vibrant colors, fluid camera movements, and a polished aesthetic that captures the lively and elegant atmosphere of a high-profile fashion show.","The camera work in the video is dynamic, primarily focusing on tracking shots that follow the models as they walk down the runway. The camera angles vary slightly, alternating between front and side views to capture the full essence of the outfits and the models' expressions. This technique ensures a comprehensive view of the fashion show, highlighting the details of the clothing and the ambiance of the venue."
67764.3,"youtube, videos showcasing human motion",https://www.youtube.com/watch?v=Pnre894vXnQ,Pnre894vXnQ,1280,720,29.97,154.788,"['00:03:42.722', '00:06:17.510']",4639,"[6675, 11314]",video_clips/000000067/000000067764.3.mp4,"[|||0||| 120||| A shirtless man walking on a stage in front of a crowd. |||,]","[|||0||| 120||| A fashion show at Los Angeles Fashion Week, featuring models walking down a runway. The models are dressed in colorful, stylish jackets with various designs and patterns. The runway is illuminated with vibrant, dynamic backgrounds, including cityscapes and abstract visuals, creating a lively and energetic atmosphere. The audience is seated along the sides of the runway, attentively watching the models as they showcase the latest fashion trends. |||,]","[|||0||| 120||| A large digital screen displaying various vibrant and dynamic visuals, including cityscapes and abstract designs. The runway is glossy and reflective, enhancing the visual impact of the lighting and digital displays. The event takes place indoors, with a darkened audience area to keep the focus on the brightly lit runway and models. |||,]","[|||0||| 120||| The main subjects are models walking confidently down the runway, showcasing different jackets. They move from the back of the stage towards the camera, displaying the front and back of their outfits. The models' movements are smooth and deliberate, emphasizing the design and fit of the clothing. Each model walks to the end of the runway, pauses to pose, and then turns to walk back, allowing the audience to see the details of the jackets from all angles. |||,]","[|||0||| 120||| The visual style is vibrant and dynamic, with a focus on the colorful and stylish fashion pieces, set against a backdrop of lively digital displays and reflective surfaces. |||,]","[|||0||| 120||| The view shot primarily focuses on the runway and the models. The camera angles change to capture both close-up and full-body shots of the models as they walk. The camera follows the models' movements, starting with wide shots of the runway and transitioning to closer shots to highlight the details of the clothing. The camera occasionally captures the audience, providing context and emphasizing the event's atmosphere. |||,]"
100002.11,"youtube, hd-vila-100m",https://www.youtube.com/watch?v=--106WvnIhc,--106WvnIhc,1280,720,29.939,82.099,"['00:20:12.690', '00:21:34.789']",2458,"[36323, 38781]",video_clips/000000100/000000100002.11.mp4,A young boy playing with an inflatable toy in a swimming pool.,"A young boy enjoying a playful moment in a swimming pool, using a large, colorful inflatable toy resembling a slice of watermelon. Initially, the boy is seen lounging on the inflatable, gently rocking back and forth as he adjusts his position. As the video progresses, he becomes more active, splashing water around and kicking his legs to propel the inflatable across the pool. The latter part of the video shows him playfully jumping off the inflatable into the water, creating splashes, and then climbing back onto it, clearly enjoying the water play.","The video is set in a residential outdoor swimming pool, surrounded by a well-maintained yard and part of a modern house visible in the background. The pool's blue tiles and the clear water contrast vividly with the grey overcast sky, suggesting a cool but enjoyable setting for swimming. The presence of other toys and items around the pool area indicates a family-friendly environment.","A young boy, starts the video reclining on the inflatable toy, appearing relaxed and content. He then engages more actively with his environment by splashing water with his hands and kicking the pool water to move the inflatable. His playfulness escalates as he jumps off the inflatable, submerges briefly in the water, and then energetically climbs back onto the inflatable, continuing his playful antics in the pool.","The video features a vibrant and dynamic visual style, with a focus on vivid colors and fluid camera movements that capture the lively and joyful essence of a child's playtime in a pool.","The camera maintains a close-up and eye-level perspective with the boy, emphasizing his expressions and actions. The camera angles vary slightly, capturing the boy from different sides of the pool, which helps in showcasing the full range of his playful movements and the interactions with the inflatable toy. The camera movement is smooth, likely handheld or on a stabilizing device, allowing fluid tracking of the boy's spontaneous movements."
104247.5,"youtube, hd-vila-100m",https://www.youtube.com/watch?v=-zhRLh80O7s,-zhRLh80O7s,1280,720,29.896,46.16,"['00:01:51.520', '00:02:37.680']",1380,"[3330, 4710]",video_clips/000000104/000000104247.5.mp4,A close up of an orange truck parked in a parking lot.,"A meticulously detailed exploration of a vintage orange Ford truck parked in a lot. Initially, the camera focuses on the front left fender, capturing the vibrant orange paint and distinctive white and yellow trim lines that highlight the vehicle's classic design. As the video progresses, it pans around to provide a full side view, revealing the truck's long bed and the chrome accents that gleam under the overcast sky. The rear view is equally impressive, with the bold ""FORD"" lettering on the tailgate providing a nostalgic touch. The video concludes by focusing on specific details like the tailgate's trim and the model badge, emphasizing the truck's well-preserved condition and retro appeal.","Features a typical parking lot setting with other vehicles and buildings subtly visible but not distracting from the main subject. The sky is overcast, suggesting a cool or cloudy day, which enhances the colors of the truck. The presence of other older model cars and a building with signage in the background contributes to a sense of place, likely a commercial area or a car dealership.","The main subject of the video, the orange Ford truck, remains stationary throughout the sequence. The video captures various angles and details of the truck, starting from the front left side, moving to a full side view, then to the rear, and finally zooming in on specific features such as the tailgate and model badge. The truck's attributes, like its glossy orange finish and vintage design, are highlighted through these varying perspectives.","The video employs a clear, steady, and focused visual style with close-up and wide shots that highlight the vintage charm and pristine condition of the orange Ford truck against a mundane parking lot backdrop.","The camera movement is smooth and deliberate, starting with a close-up and gradually zooming out to wider angles to encompass more of the truck. It pans from the front to the side, then to the rear, and circles back to focus on details. This methodical movement allows for a comprehensive view of the truck from multiple angles, showcasing its design and condition effectively."
106342.8,"youtube, hd-vila-100m",https://www.youtube.com/watch?v=0TLGodmIPVY,0TLGodmIPVY,1280,720,24.96,94.151,"['00:02:17.959', '00:03:52.110']",2350,"[3425, 5775]",video_clips/000000106/000000106342.8.mp4,A little girl in a pink princess carriage.,"A charming scene of a young child dressed in a purple princess costume, complete with a tiara, seated inside a vibrant pink princess carriage. The carriage is adorned with whimsical decorations, including sheer purple fabric that creates a canopy over the carriage. The child appears to be enjoying a leisurely ride in the carriage, which is equipped with wheels and a steering wheel, suggesting it is a child-sized, rideable toy. The video captures the joy and imagination of childhood play, with close-up shots that emphasize the details of the carriage and the child's interaction with it.","A residential area with houses and a sidewalk visible. The weather appears to be clear and bright, suggesting a sunny day. The time seems to be during the day, given the natural daylight illuminating the scene. There are no significant background movements or activities that distract from the main subject.","A young child, is seated in the carriage, holding onto the steering wheel and appearing to navigate the toy vehicle. The child's actions include steering, looking around, and engaging with the carriage's features, such as pressing buttons or pedals. The child's position changes slightly throughout the video as they interact with the carriage, but they remain seated inside the vehicle for the duration of the footage.","The visual, photographic, and artistic style of the video is bright, colorful, and playful, capturing the essence of a child's imaginative playtime with a focus on vibrant colors and close-up details.","The view shot includes a mix of close-ups and medium shots, focusing on the child and the carriage's details. The camera movement is smooth, with some panning to follow the child's actions and the carriage's movement. There are changes in shooting angles to capture different aspects of the carriage and the child's interactions, such as a top-down view of the child pressing a pedal and side views of the carriage in motion."
109581.28,"youtube, hd-vila-100m",https://www.youtube.com/watch?v=1DI98LFJLvg,1DI98LFJLvg,1280,720,29.834,53.261,"['00:10:04.589', '00:10:57.850']",1589,"[18101, 19690]",video_clips/000000109/000000109581.28.mp4,A child is playing in a playground with sand and other children.,"The lively and joyful atmosphere of a playground where children are actively engaged in play. It begins with a child, prominently featured, running joyously across the sandy playground, his movements energetic and carefree. As the video progresses, the child interacts with various playground elements like swings and a tire embedded in the sand, suggesting a playful exploration. Other children can be seen in the background, each engaged in their own activities, contributing to the bustling environment. The setting is vibrant, filled with greenery and playground structures, evoking a sense of a safe and communal space for children to enjoy.","The playground is set in an open park, surrounded by lush trees and typical park amenities like benches and walking paths. The area is well-maintained with vibrant green grass and a variety of playground equipment designed for children, including swings and slides. The weather appears sunny and clear, suggesting a pleasant day for outdoor activities. The background is lively with other children playing and adults supervising or engaging in leisurely activities.","A young child, is initially seen running towards the camera with a bright expression, indicative of excitement. Throughout the video, he moves energetically from one part of the playground to another, interacting briefly with playground equipment and other children. His actions are spontaneous and full of youthful enthusiasm, typical of a child immersed in play.","The video utilizes a vibrant and dynamic visual style with fluid camera movements and a child-centric perspective, enhancing the playful and lively theme of the scene.","The camera follows the child closely, often switching angles to capture his face and movements vividly. It employs a dynamic shooting style, moving smoothly at the child's level to emphasize his perspective of the playground. The camera occasionally pans to include interactions with other children or to highlight the broader playground environment, providing a comprehensive view of the setting."
109619.13,"youtube, hd-vila-100m",https://www.youtube.com/watch?v=1E04iEJwfnE,1E04iEJwfnE,1280,720,29.526,42.64,"['00:03:06.600', '00:03:49.240']",1259,"[5574, 6833]",video_clips/000000109/000000109619.13.mp4,"People are riding on a boat in the jungle, surrounded by lush green trees and plants.","An immersive boat ride through a dense jungle environment. Passengers are seated in a canopy-covered boat, which meanders along a winding river. The lush greenery of the jungle envelops the scene, with various flora and fauna visible along the banks. The journey reveals a variety of sights, including a close encounter with a crocodile and a glimpse of an elephant family in their natural habitat, enhancing the sense of adventure and exploration.","A rich tapestry of tropical jungle scenery. The river is calm, with occasional ripples, and is bordered by dense foliage, including tall trees, hanging vines, and a variety of plants. The weather appears to be overcast, providing soft lighting that enhances the natural colors of the environment. The setting suggests a remote location, far from urban areas, where wildlife is abundant and nature is undisturbed.","The boat ride experience through the jungle. The boat moves steadily along the river, providing passengers with changing views of the jungle's wildlife and vegetation. At one point, the boat passes by a crocodile resting on the riverbank, and later, passengers observe a group of elephants among the trees. The passengers remain seated, looking around and taking in the sights as the boat navigates the river.","The visual, photographic, and artistic style of the video is naturalistic and immersive, aiming to transport viewers into the heart of a jungle adventure with a focus on the beauty and tranquility of the natural world.","The camera captures the journey from a first-person perspective, simulating the experience of a passenger on the boat. It pans and tilts to follow the boat's path and to focus on points of interest, such as the crocodile and elephants. The camera movement is smooth, with gradual transitions between scenes, and the angles shift to showcase both the river ahead and the surroundings."
110372.0,"youtube, hd-vila-100m",https://www.youtube.com/watch?v=1PCjlmBESbg,1PCjlmBESbg,1280,720,29.678,95.929,"['00:00:15.290', '00:01:51.219']",2847,"[449, 3296]",video_clips/000000110/000000110372.0.mp4,A group of people are gathered at an outdoor car show and they are admiring various classic cars.,"The vibrant atmosphere of an outdoor car show where enthusiasts and spectators are gathered to admire a collection of classic cars. The event takes place on a grassy field, with various models of vintage vehicles parked and displayed for visitors to view up close. People of all ages, including families and individuals, can be seen walking around, examining the cars, and engaging in conversations about the vehicles. The camera moves through the crowd, offering glimpses of the shiny exteriors and well-maintained interiors of the classic cars.","An open, grassy field surrounded by trees and residential buildings. The weather appears to be pleasant, with a mix of clouds and sunshine, creating a comfortable environment for an outdoor event. The time seems to be during the day, with enough natural light to illuminate the cars and the surroundings.","The classic cars and the people attending the car show. The cars are stationary, polished, and positioned to showcase their design and condition. The attendees move around the field, stopping to look at different cars, taking photos, and talking with one another. Some individuals lean in for a closer inspection of the cars, while others casually stroll through the event, taking in the overall scene.","The visual, photographic, and artistic style of the video is candid and documentary-like, capturing the genuine interactions and reactions of people at the car show.","The view shot in the video is primarily at eye level, with the camera moving smoothly through the crowd, panning from one car to another. The camera movement is steady, with occasional changes in shooting angles to capture different perspectives of the cars and the people admiring them. There are no abrupt transitions, allowing for a continuous and immersive viewing experience."
111057.48,"youtube, hd-vila-100m",https://www.youtube.com/watch?v=1ZPgmbZcE4g,1ZPgmbZcE4g,1280,720,29.65,89.95,"['00:15:57.400', '00:17:27.350']",2667,"[28681, 31348]",video_clips/000000111/000000111057.48.mp4,A man in a cowboy hat eating something out of a cup.,"The video features a man in a cowboy hat engaging in the process of eating from a cup. He is seated in an indoor setting, surrounded by various items on a table, which include additional cups and some food items. The man is dressed casually in a black t-shirt, and the cowboy hat adds a distinctive touch to his appearance. Throughout the video, he interacts with the cup and its contents, demonstrating a focus on the act of eating.","An indoor space with a modern, somewhat industrial aesthetic. There are cautionary signs with symbols like electricity and a red neon sign, suggesting a themed environment. The table is covered with a checkered tablecloth and is scattered with various food items and cups, indicating a meal setting.","A man wearing a cowboy hat, is seen handling a cup from which he eats. He is seated at a table and appears to be methodically consuming the contents of the cup. His actions include opening the cup, using a utensil to eat, and occasionally looking down towards the table, indicating a level of concentration on his meal.","The visual style of the video is straightforward and documentary-like, capturing the subject's actions in a clear and unembellished manner.","The camera maintains a consistent framing of the subject throughout the video, focusing on the man and his immediate actions with the cup. There are no significant movements or changes in shooting angles, providing a stable view of the eating process."
1430379.17,"youtube, hd-vila-100m",https://www.youtube.com/watch?v=hFKD5jnWMF0,hFKD5jnWMF0,1280,720,29.676,56.51,"['00:09:37.200', '00:10:33.710']",1677,"[17281, 18958]",video_clips/000001430/000001430379.17.mp4,A man is walking in the woods with his dog on a snowy day.,"A serene winter scene where a man and his dog are seen enjoying a walk through a snowy forest. The man, dressed warmly, follows the dog as it explores the snow-covered ground, occasionally stopping to sniff and investigate the surroundings. The forest is dense with bare trees, and the ground is blanketed in a fresh layer of snow, enhancing the quiet and peaceful atmosphere of the setting. As the video progresses, the camera occasionally captures motion blur, suggesting movement and a dynamic interaction between the man and his dog within this tranquil winter landscape.","The video is set in a forest during winter, characterized by snow-laden paths and a variety of bare trees that stretch across the landscape. The snow adds a muted blanket over the environment, creating a sense of isolation and tranquility. The natural daylight is dim, suggesting either an overcast day or a time close to dusk, adding to the serene and somewhat monochromatic palette of the scene.","The man and his dog are the central figures in this video. The dog, appearing energetic and curious, leads the way, navigating through the snowy terrain with ease. It moves from sniffing at the ground to looking around, indicating its interest in the environment. The man follows behind, walking steadily on the snow-covered path. His actions are more reserved compared to the dog's explorative behavior, reflecting a calm and contemplative demeanor as he enjoys the natural setting.",The video employs a documentary-style approach with naturalistic lighting and a handheld camera technique to authentically capture the quietude and beauty of a snowy forest walk shared between a man and his dog.,"The camera work in the video is handheld, providing an intimate and personal viewpoint of the walk. It follows the man and his dog from behind and occasionally from the side, capturing both the forward path and the surrounding woods. The movement is generally smooth with some instances of rapid motion blur, indicating quick turns or shifts in focus, which adds a dynamic element to the otherwise peaceful stroll."
1430473.15,"youtube, hd-vila-100m",https://www.youtube.com/watch?v=hGoREEngPpU,hGoREEngPpU,1280,720,29.863,56.189,"['00:08:38.500', '00:09:34.689']",1678,"[15524, 17202]",video_clips/000001430/000001430473.15.mp4,A green muscle car parked on the side of the road.,"A vibrant green muscle car, likely from the late 1960s or early 1970s, exhibiting a sleek and well-maintained appearance. The car is initially parked on the side of a suburban road under clear skies. As the video progresses, the car starts and smoothly pulls away from the curb, cruising down the street. The focus is on the car's powerful engine sound and the shiny, reflective paint that glistens under the sunlight. The driver, visible through the window, appears relaxed and in control, adding a human element to the otherwise mechanical showcase.","A typical suburban street lined with various other parked cars and modern vehicles passing by. The road is paved and marked with standard traffic lines. The weather is sunny, contributing to the overall bright and clear visibility in the video. There are no significant landmarks, but the environment suggests a well-maintained, possibly residential area.","The primary subject of the video is the green muscle car. Initially, it is parked with its engine off. The driver inside the car starts the engine, which can be inferred from the subtle movement of the car and the change in audio, indicating the engine running. Subsequently, the car departs from its parked position, accelerates gently, and then cruises along the road, showcasing its elegant design and robust performance.","The video features a high-definition, realistic style with dynamic camera movements that highlight the muscle car's aesthetic appeal and performance capabilities on a sunny suburban backdrop.","The video utilizes a series of static and dynamic shots. Initially, the camera captures the car from a side angle while parked. As the car starts and begins to move, the camera angle shifts to include rear and front angles, dynamically following the car as it moves. The transitions between these angles are smooth, maintaining a continuous focus on the car, emphasizing its lines and design details."
1431495.1,"youtube, hd-vila-100m",https://www.youtube.com/watch?v=hVGWRNzO1n4,hVGWRNzO1n4,1280,720,23.926,81.249,"['00:02:34.950', '00:03:56.199']",1944,"[3696, 5640]",video_clips/000001431/000001431495.10.mp4,A little girl is playing in the water at the beach with her mother.,"A joyful day at the beach, featuring a little girl and her mother. The girl, dressed in a polka-dot swimsuit, is seen playing in the shallow waters along the shore. Her playful actions include running towards the waves, splashing water, and holding hands with her mother as they walk along the beach. The mother, visible in the background, watches over her daughter attentively, ensuring her safety while allowing her the freedom to explore and enjoy the beach environment. The atmosphere is lively yet serene, highlighted by the soft, overcast sky which diffuses the light, giving the scene a gentle, muted tone.","The beach setting is expansive and moderately populated with other beachgoers in the distance, creating a lively but not overcrowded scene. The horizon is marked by a calm sea and a cloudy sky, which reflects on the wet sand, enhancing the visual depth of the environment. Palm trees line the background, typical of a coastal landscape, contributing to the quintessential beach scenery.","The sequence starts with the little girl running towards the water, her movements full of energy and excitement. As she reaches the water, she playfully kicks the waves and jumps around. In subsequent frames, she is seen holding her mother's hand, symbolizing a moment of connection and guidance as they walk side by side. The girl's expressions and actions convey a sense of delight and wonder as she interacts with the natural elements around her.","The video employs a handheld, point-of-view shooting style that combines dynamic movement with a soft, naturalistic color palette, emphasizing a candid and immersive experience of a playful beach day.","The camera is held at a low angle, likely to capture the world from the little girl's perspective, making her the focal point of the action. It follows her closely, moving smoothly as it tracks her movements along the beach. The camera occasionally pans to include the mother in the frame, maintaining a dynamic and engaging perspective that keeps both subjects within the narrative focus."
1459729.18,"youtube, hd-vila-100m",https://www.youtube.com/watch?v=ntfKBTLSkS0,ntfKBTLSkS0,1280,720,29.963,651.8,"['00:04:22.990', '00:15:14.790']",19530,"[7860, 27390]",video_clips/000001459/000001459729.18.mp4,"[|||480||| 600||| The inside of a red truck with a person sitting in the driver's seat. |||,|||240||| 360||| There is a car show with various types of cars on display. |||,|||0||| 120||| There is a car show with people walking around and looking at cars. |||,|||360||| 480||| A green and yellow car parked in a parking lot. |||,]","[|||480||| 600||| A customized red truck with a vibrant and meticulously detailed interior. The truck is parked at an outdoor car show, surrounded by other vehicles and attendees. The interior features striking red upholstery with intricate patterns and chrome accents, creating a bold and luxurious look. The exterior of the truck is equally impressive, with a sleek white paint job and polished chrome details. The video captures various angles of the truck, highlighting its unique modifications and the craftsmanship involved. |||,|||240||| 360||| A vibrant car show featuring a diverse array of vehicles and enthusiastic attendees. The sequence begins with a close-up of a rugged, modified Jeep Wrangler with its doors removed, showcasing its off-road capabilities and custom interior. The scene transitions to a bustling outdoor area where people, including a group of women in matching blue outfits, walk past large, shiny chrome wheels on display. The camera then focuses on a sleek, silver sports car with its hood open, revealing a powerful engine, while nearby attendees admire the vehicle. The video concludes with a detailed shot of a car's high-end audio system, highlighting the intricate design and powerful speakers. |||,|||0||| 120||| A lively car show event where various customized and classic cars are displayed. People are seen walking around, inspecting the cars, and engaging in conversations. The cars showcased include a mix of vintage models with large chrome wheels, modern sports cars with detailed engine modifications, and vehicles with unique paint jobs and decals. The atmosphere is vibrant, with a clear blue sky overhead, indicating a sunny day. The event appears to be well-attended, with numerous car enthusiasts and spectators present. |||,|||360||| 480||| A vibrant car show featuring a green and yellow car with striking modifications. The sequence begins with close-up shots of the car's interior, highlighting its customized green and beige leather seats and dashboard. The exterior shots reveal the car's unique scissor doors and detailed paint job. As the video progresses, it captures the bustling atmosphere of the car show, with attendees admiring various vehicles. The final frames focus on the car's impressive chrome wheels and the surrounding crowd, emphasizing the event's lively and engaging environment. |||,]","[|||480||| 600||| An outdoor car show, with numerous other vehicles and attendees visible. The event appears to be well-attended, with people walking around and examining the various cars on display. The weather is sunny and clear, suggesting a pleasant day for the event. The location is likely a large parking lot or open area designated for the car show. |||,|||240||| 360||| An outdoor car show setting with tents, display stands, and a clear, sunny sky. The location appears to be a large open area, possibly a parking lot or event space, with numerous cars and car-related accessories on display. |||,|||0||| 120||| An outdoor car show, likely held in a large parking lot or open space. The weather is sunny with a clear blue sky, suggesting a pleasant day. The location is bustling with activity, featuring various tents, banners, and other cars in the background. The ground is paved, and there are no significant landmarks or buildings visible, keeping the focus on the cars and attendees. |||,|||360||| 480||| A busy car show held in an outdoor parking lot on a sunny day. Various other cars, including a silver sports car and a white truck with large chrome wheels, are visible. Attendees, including families and car enthusiasts, are seen mingling and taking photos. Portable toilets and trees are also present, indicating the event's outdoor setting. |||,]","[|||480||| 600||| The customized red truck. The video begins with a focus on the truck's interior, showing the driver's seat and dashboard. The person in the driver's seat appears to be adjusting or showcasing the interior features. The camera then moves to capture the exterior of the truck, including the front grille, side panels, and rear end. The person occasionally interacts with the truck, opening doors and pointing out specific details. |||,|||240||| 360||| The main subjects are the various cars on display, each with unique features such as custom modifications, high-performance engines, and elaborate sound systems. The attendees, including car enthusiasts and models, move around the show, interacting with the vehicles and each other, adding to the lively atmosphere. |||,|||0||| 120||| The cars and the people attending the show. The cars are stationary, allowing viewers to appreciate their details, such as the interiors, exteriors, and engines. People are seen walking around the cars, stopping to take a closer look, and occasionally interacting with each other. The focus shifts from one car to another, highlighting different aspects like the wheels, paint jobs, and engine compartments. |||,|||360||| 480||| A green and yellow car, is initially shown with its scissor doors open, revealing a customized interior with green and beige leather seats. The car remains stationary throughout the video, while the camera moves around it to capture different angles and details. The video also includes shots of people walking around and inspecting the car, adding to the dynamic feel of the scene. |||,]","[|||480||| 600||| The video has a vibrant and detailed visual style, emphasizing the craftsmanship and unique features of the customized truck. The use of close-up shots and dynamic camera movements enhances the viewer's appreciation of the vehicle's modifications. |||,|||240||| 360||| The visual style is dynamic and vibrant, with a focus on the glossy, polished surfaces of the cars and the energetic atmosphere of the car show. |||,|||0||| 120||| The visual style of the video is vibrant and dynamic, with a focus on the detailed craftsmanship of the cars and the lively atmosphere of the car show. |||,|||360||| 480||| The video has a vibrant and dynamic style, with a focus on the colorful and customized elements of the cars, creating an engaging and lively visual experience. |||,]","[|||480||| 600||| The video features a combination of static and dynamic shots. It begins with close-up shots of the truck's interior, focusing on the details of the upholstery and dashboard. The camera then transitions to wider shots of the exterior, capturing the truck from different angles. There are occasional panning and tracking shots to follow the person's movements as they interact with the truck. The camera angles change frequently to provide a comprehensive view of the vehicle. |||,|||240||| 360||| The camera work includes a mix of close-up shots to highlight specific car features and wider shots to capture the overall ambiance of the event. The angles vary from ground-level views to slightly elevated perspectives, providing a comprehensive look at the cars and the crowd. |||,|||0||| 120||| The view shot primarily consists of close-up angles and medium shots, focusing on the details of the cars and the interactions of the people. The camera moves smoothly from one car to another, capturing different perspectives such as side views, interior shots, and engine close-ups. There are occasional wide shots to show the overall atmosphere of the event and the crowd. |||,|||360||| 480||| The video employs a mix of close-up and wide-angle shots to capture the car's details and the overall atmosphere of the car show. The camera moves smoothly around the car, transitioning from interior to exterior views. It also pans to show the crowd and other vehicles, providing a comprehensive view of the event. |||,]"
1462616.32,"youtube, hd-vila-100m",https://www.youtube.com/watch?v=oXfEqgRygSg,oXfEqgRygSg,1280,720,23.597,48.82,"['00:09:24.850', '00:10:13.670']",1152,"[13536, 14688]",video_clips/000001462/000001462616.32.mp4,A shirtless man lifting a barbell in a gym.,"A shirtless, muscular man performing a weightlifting session in a well-equipped gym. Initially, he is seen preparing to lift a heavy barbell loaded with weights. With focused determination, he executes a series of deadlifts, showcasing his strength and technique. As the sequence progresses, the man completes his lifts and gradually sets the barbell down, catching his breath and wiping sweat from his brow, indicating the intensity of his workout. The gym environment around him is quiet, suggesting a personal and intense training session.","A typical gym setting, featuring various fitness equipment like weight racks, benches, and other gym machinery. The walls are neutrally colored, and posters related to fitness are visible, enhancing the athletic ambiance. The gym appears to be indoors with artificial lighting that brightly illuminates the space, creating a focused and professional environment for training.","A well-built, shirtless man wearing a beanie, engages in a weightlifting routine. He starts by bending over to grip the barbell firmly. He then lifts the barbell off the ground, standing up straight in a controlled motion to complete the deadlift. After holding the lift briefly, he lowers the barbell back to the ground. Throughout the sequence, his movements are deliberate and powerful, emphasizing his physical strength and lifting technique.","The video employs a straightforward, documentary-style approach with clear, sharp visuals that emphasize the physical prowess and technique of the weightlifter in a typical gym setting.","The camera maintains a steady, horizontal angle throughout the sequence, focusing mainly on the man from a side perspective. This angle effectively captures the full range of motion during the deadlifts. The camera is static, with no noticeable pans or zooms, ensuring that the viewer's attention remains on the subject's form and technique."
1465669.7,"youtube, hd-vila-100m",https://www.youtube.com/watch?v=pESzlBq6IvM,pESzlBq6IvM,1280,720,29.713,85.821,"['00:01:02.579', '00:02:28.400']",2550,"[1860, 4410]",video_clips/000001465/000001465669.7.mp4,A person is riding a bicycle in a skate park and performing various tricks.,"A dynamic sequence of a person riding a bicycle at a skate park, showcasing a variety of tricks and maneuvers. Initially, the rider is seen entering the skate park, dressed in casual attire with a focus on a black hoodie, giving a sense of the casual yet energetic vibe of the setting. As the video progresses, the rider performs impressive tricks, including jumps and spins, demonstrating skill and confidence. The park is well-maintained with smooth concrete surfaces and metal railings, providing an ideal environment for biking stunts. The video concludes with the rider resting, capturing a moment of relaxation after an intense session.","Features a well-equipped skate park with various ramps, bowls, and railings specifically designed for skateboarding and biking. The park is surrounded by a fence and beyond it, a grassy area with trees can be seen, suggesting a suburban setting. The weather is clear and sunny, indicating a perfect day for outdoor activities. The overall atmosphere is lively yet relaxed, suitable for the skate park environment.","A person on a bicycle, begins by entering the skate park, transitioning into performing various tricks such as riding up and down the ramps and executing mid-air spins. The rider's movements are fluid and skilled, navigating the park's obstacles with ease. In later scenes, the rider continues to explore different areas of the park, engaging in more complex tricks that involve significant aerial maneuvers. The final scenes show the rider taking a moment to rest, reflecting a cool down after the intense activity.","The video features a vibrant and kinetic visual style, utilizing fluid camera movements and a variety of angles to capture the high-energy and skillful performance of the bicycle rider in a sunlit, urban skate park setting.","The video utilizes a dynamic range of camera angles and movements to enhance the visual experience. It includes first-person perspectives, likely from a camera mounted on the rider or the bike, providing an immersive view of the action. Other shots are taken from the side or above, capturing the full scope of the tricks and the layout of the skate park. The camera often moves smoothly to follow the rider's movements, occasionally zooming in to focus on specific actions or details."
